#Coordinates  RecID  LigID  Luciferin  Neighbor's number  Vision Range  Scoring
( 8.0601739,  4.2480770, -29.5005879,  0.9759250,  0.2078093, -0.0482399, -0.0453711,  2.9635496,  4.7960919,  3.3183323,  4.1453701,  4.2462483,  4.5570055,  5.4283208,  3.7857266,  7.5003149,  3.0390080,  3.3181006,  3.3666879,  3.2908178,  3.5630458,  4.1508117,  3.0357492,  3.1953593,  2.4343330,  3.2688520,  3.9196078)    0    0  71.44525661  0 0.400  48.25354533
( 1.5824105,  3.0667268, -30.7205714,  0.9953400,  0.0687290,  0.0522486,  0.0429493,  4.2928664,  3.5058741,  3.8321214,  2.5161590,  3.7012455,  4.7747721,  4.8371726,  4.4030964,  2.7714573,  3.0716789,  3.4792628,  3.2400464,  4.8492984,  4.3475998,  5.4558127,  3.6085616,  2.7133152,  4.5580892,  2.8001545,  3.1101643)    0    0  62.05677294  7 0.240  40.53925296
( 1.4452497,  2.4949573, -30.5846173,  0.9953400,  0.0687290,  0.0522486,  0.0429493,  3.5020323,  3.2304548,  3.7153170,  2.3810240,  3.9788756,  4.7429867,  4.7180444,  4.7165756,  2.7975383,  2.9053632,  3.5355753,  3.2764842,  4.8557249,  4.3821218,  5.4829038,  3.6187039,  2.5926607,  4.5541753,  2.8383539,  3.0910555)    0    0  61.74216173  0 0.400  42.82887597
( 7.4573759, 14.6664724, -27.4135796,  0.8278912,  0.5239868,  0.1666924,  0.1106690,  3.1839327,  6.4303830,  5.6947567,  4.0898749,  3.9198134,  1.3829006,  5.6042104,  3.0466846,  3.4314009,  4.8170312,  4.1926731,  3.5901005,  6.0790557,  4.7775274,  6.1739876,  4.3023062,  2.7846368,  5.4563207,  4.4524961,  3.7327091)    0    0   8.06168905  9 1.920   5.11881920
(15.0531775,  4.6082978, -26.7603451,  0.9592171,  0.2014757, -0.1944985, -0.0384776,  3.4316678,  3.2566051,  7.2266302,  3.1284467,  6.9201238,  2.3045508,  2.2052989,  3.9477275,  3.5104371,  4.5911993,  1.3455732,  4.3718775,  3.0269955,  3.2258150,  3.8839277,  4.1143737,  1.7305007,  2.7702633,  4.1389775,  1.8369680)    0    0  53.71952611  7 0.240  35.53127327
( 7.9998934,  4.1830219, -29.0903121,  0.9759054,  0.2079313, -0.0481374, -0.0453432,  2.7869099,  4.8428743,  3.1622901,  4.1516948,  4.3146792,  4.5762796,  5.3812808,  3.7961199,  7.6080606,  3.0163292,  3.3709903,  3.4121363,  3.2018812,  3.6546033,  4.1850549,  3.0613976,  3.2738441,  2.5008604,  3.3383579,  3.8670454)    0    0  69.93480411 39 0.000  45.66886962
( 8.2378164,  3.8837973, -29.4089062,  0.9759196,  0.2078433, -0.0482113, -0.0453633,  3.2453922,  4.7336487,  3.5580202,  4.1773794,  4.0516013,  4.4556143,  5.4791206,  3.7277442,  7.3183295,  3.2080888,  3.4415217,  3.5521372,  3.1446468,  3.7774415,  4.2707299,  3.2442184,  3.3356010,  2.6010817,  3.4602159,  3.9393428)    0    0  70.50302345 28 0.000  47.27015298
( 7.4751052, 14.6951381, -27.4186208,  0.8278912,  0.5239868,  0.1666924,  0.1106690,  3.1479434,  6.4878118,  5.6882288,  4.1533979,  3.9803460,  1.2997980,  5.6252974,  3.0428611,  3.4592892,  4.6700247,  3.9522301,  3.8518390,  5.9998706,  4.8277914,  6.1763736,  4.1437232,  2.9079387,  5.4044829,  4.6072532,  3.8646122)    0    0   8.18444008  6 0.600   5.31233130
( 8.2255993,  4.1084452, -29.2421870,  0.9759279,  0.2077914, -0.0482550, -0.0453752,  3.1425360,  4.6921630,  3.5825558,  3.9892923,  4.1475264,  4.5370583,  5.5015743,  3.7368804,  7.2041322,  3.1286701,  3.3795143,  3.4268443,  3.0078496,  3.7385819,  4.1839894,  3.0383721,  3.3894908,  2.5122214,  3.3727872,  3.7626726)    0    0  69.51876922 15 0.000  45.89974416
( 1.6625400,  3.2436976, -30.8106727,  0.9953400,  0.0687290,  0.0522486,  0.0429493,  4.0682673,  3.4323032,  3.8543690,  2.4792432,  3.7856292,  4.7726538,  4.7684148,  4.4308949,  2.7987325,  3.0877679,  3.5702240,  3.2409957,  4.8015328,  4.3458714,  5.5835540,  3.5278380,  2.6958230,  4.4236732,  2.8787572,  3.2234676)    0    0  63.92213072  1 5.000  42.77245511
(-4.1013211,  9.8261339, -23.3291367,  0.7679107,  0.6261138,  0.0525051,  0.1246515,  4.6040325,  4.0805957,  3.6588742,  6.4488109,  4.4543694,  4.0441416,  4.4493276,  6.7134245,  5.1163254,  3.5239175,  3.8885160,  2.8110506,  6.2716060,  4.9719813,  4.8965120,  8.2528777,  3.3112644,  3.4440595,  4.5674284,  1.5943322)    0    0 -264.34220552  3 1.320 -163.07658184
(15.0156616,  4.3791873, -26.8598672,  0.9592171,  0.2014757, -0.1944985, -0.0384776,  3.6099502,  3.1244886,  7.4675366,  3.0322886,  7.0007150,  2.4571832,  2.1428105,  3.9304022,  3.4219034,  4.4920910,  1.5087933,  4.5641455,  3.1843127,  3.2151896,  3.8940494,  4.3613585,  1.7008192,  3.0394457,  4.1951509,  1.8219304)    0    0  54.79684885  9 0.080  35.95189716
( 1.5514267,  3.0938662, -30.7642445,  0.9953400,  0.0687290,  0.0522486,  0.0429493,  4.2042087,  3.4830379,  4.0455854,  2.4838791,  3.7641927,  4.8072892,  4.6773968,  4.1869749,  2.8454884,  3.3183157,  3.5086060,  3.3503653,  4.9484660,  4.4786705,  5.3438823,  3.7268331,  2.5156925,  4.6596032,  2.8915591,  2.8515063)    0    0  63.52415669  4 0.880  42.28619069
( 8.0461030,  4.2811220, -29.1978482,  0.9759133,  0.2078824, -0.0481785, -0.0453543,  3.2705962,  4.7853481,  3.4836267,  4.0763650,  4.1426703,  4.4612214,  5.5292708,  3.8265962,  7.2953831,  3.0396411,  3.2887032,  3.2448290,  3.1522206,  3.6103818,  4.1539241,  3.0506246,  3.2357891,  2.3854118,  3.4194070,  3.9089913)    0    0  70.60386156 29 0.000  46.75203057
(-4.0500154,  9.8424413, -23.2413062,  0.7679107,  0.6261138,  0.0525051,  0.1246515,  4.7090043,  4.3556442,  3.7105216,  6.2241924,  4.5044170,  4.1973471,  4.6119505,  6.8002926,  5.1935236,  3.4930302,  3.9582352,  3.0000819,  6.0476382,  4.8261381,  4.8097066,  8.0039936,  3.3730023,  3.4621834,  4.5501839,  1.6790709)    0    0 -278.50355144 10 0.760 -180.79919574
( 1.4478286,  2.9436491, -30.7249192,  0.9953400,  0.0687290,  0.0522486,  0.0429493,  4.0239839,  3.4149414,  3.7668738,  2.4798695,  3.7889999,  4.7572820,  4.8143994,  4.5383344,  2.7756842,  2.9830431,  3.6349264,  3.3344153,  4.8561774,  4.4516549,  5.5468216,  3.5898278,  2.5405668,  4.4462906,  2.9803704,  3.0645480)    0    0  62.38339774  3 0.640  40.76326368
(-4.0329856,  9.5047791, -23.0508740,  0.7679107,  0.6261138,  0.0525051,  0.1246515,  4.6460148,  4.2215742,  3.7361531,  6.3082652,  4.5825510,  4.1889462,  4.5461306,  6.7990057,  5.1491543,  3.5152904,  3.8355486,  2.6670135,  6.4421081,  5.0840950,  4.9629243,  8.4422455,  3.2639765,  3.4304994,  4.5807150,  1.5290907)    0    0 -278.20328245  9 0.760 -186.57109825
(-4.0718921,  9.9210567, -23.3227025,  0.7679107,  0.6261138,  0.0525051,  0.1246515,  4.5382088,  4.0191105,  3.8302811,  6.4066481,  4.8119664,  4.2493593,  4.4678499,  6.8439802,  5.0732044,  3.5560891,  3.8666255,  2.7289461,  6.3571848,  5.0589157,  4.9328952,  8.3461935,  3.2764873,  3.4470896,  4.5807976,  1.5475467)    0    0 -272.22918416  6 2.520 -175.86219682
( 7.3430157, 14.3945643, -27.7042618,  0.8278912,  0.5239868,  0.1666924,  0.1106690,  3.1579650,  6.5227453,  5.6942178,  4.1826737,  3.9308082,  1.4953096,  5.5755891,  3.0046180,  3.6067210,  4.6073022,  4.1852713,  3.4981119,  6.2216078,  4.6815995,  6.1438442,  4.0359415,  2.5680708,  5.7023695,  4.5784930,  3.8849879)    0    0   8.16738224  7 0.560   5.53661854
(15.2669380,  4.6513107, -26.7916870,  0.9592171,  0.2014757, -0.1944985, -0.0384776,  3.3793929,  3.2069424,  7.3397532,  3.1079987,  7.0150109,  2.2492784,  2.1436011,  3.9827694,  3.4969883,  4.6158030,  1.5463720,  4.5978675,  3.1272708,  2.9350831,  3.8938122,  4.4043711,  1.7892607,  2.9386339,  4.2715630,  1.9888450)    0    0  56.06654373  0 0.400  38.60861794
( 8.3268401,  4.1154650, -28.8755038,  0.9759032,  0.2079451, -0.0481258, -0.0453400,  3.1628381,  4.7708575,  3.4307094,  4.0993708,  4.1737309,  4.4939842,  5.4793099,  3.8003061,  7.3399820,  3.0131457,  3.2843145,  3.3157116,  3.5151619,  3.4765071,  4.1333597,  3.1069996,  3.0565359,  2.4153615,  3.2799262,  4.0433152)    0    0  70.03116798 34 0.000  42.92647686
( 7.7635830,  4.1708997, -30.0499714,  0.9759010,  0.2079585, -0.0481146, -0.0453369,  3.1721856,  4.8049789,  3.5738568,  4.0865176,  4.1404144,  4.5283169,  5.5899125,  3.7412532,  7.5011745,  3.3520566,  3.2897309,  3.3637391,  3.2345646,  3.4996964,  4.1368552,  2.9325525,  3.2081539,  2.3884409,  3.1764693,  3.9046347)    0    0  68.25848656  0 0.400  43.31633889
(15.1606119,  4.2071056, -26.7206516,  0.9592171,  0.2014757, -0.1944985, -0.0384776,  3.4152836,  3.2433037,  7.2417882,  3.1565008,  6.9706662,  2.3269858,  2.1739981,  3.9547511,  3.5117300,  4.5942808,  1.5723065,  4.5953261,  3.1203368,  2.8690633,  3.8995507,  4.3967098,  1.8167929,  2.9015685,  4.2837533,  2.0561557)    0    0  56.08177150  1 1.520  37.20011840
(15.2134336,  4.6502007, -26.7784708,  0.9592171,  0.2014757, -0.1944985, -0.0384776,  3.4993338,  3.0849113,  7.5673765,  2.9795670,  7.1816253,  2.2042541,  2.0766439,  3.9061800,  3.3966925,  4.6687485,  1.6454531,  4.5724034,  3.1208408,  3.0590249,  3.8772056,  4.3204599,  1.7430740,  2.8857896,  4.2438308,  2.0853915)    0    0  53.78255901 26 3.320  32.16565562
( 8.1311777,  4.1039676, -29.2162481,  0.9759030,  0.2079465, -0.0481247, -0.0453397,  3.1905721,  4.7626355,  3.5213708,  4.0744130,  4.1498275,  4.5040626,  5.5258878,  3.7660230,  7.3604130,  3.1514708,  3.2696426,  3.1839476,  2.8362880,  3.6948156,  4.1122344,  2.8877123,  3.3770336,  2.2602450,  3.3626429,  3.6953837)    0    0  70.93638795 12 0.000  47.04907312
( 7.8821753,  4.2491208, -29.1736403,  0.9759450,  0.2076853, -0.0483441, -0.0453995,  3.0435400,  4.8400702,  3.3290286,  4.1143500,  4.2095893,  4.5009022,  5.4801795,  3.8037055,  7.4871862,  3.0768740,  3.3304561,  3.4450563,  3.3258498,  3.5920439,  4.1536647,  3.1496090,  3.2024305,  2.4974562,  3.3104944,  3.9515531)    0    0  71.46521258  0 0.400  47.18461179
(-4.2107278,  9.9483857, -23.6413040,  0.7679107,  0.6261138,  0.0525051,  0.1246515,  4.6554147,  4.3021191,  3.8497318,  6.1925407,  4.7956985,  4.3616830,  4.6184127,  6.9031536,  5.1590225,  3.5202167,  3.8477113,  2.6868158,  6.4118786,  5.0828160,  4.9532167,  8.4075869,  3.2657613,  3.4387530,  4.5823262,  1.5318965)    0    0 -265.32484727  4 1.640 -169.28641568
(-4.0322010,  9.5039286, -23.0503669,  0.7679107,  0.6261138,  0.0525051,  0.1246515,  4.5933372,  4.0337806,  3.6289279,  6.4943663,  4.4017138,  3.9922702,  4.4337579,  6.6870040,  5.1015852,  3.5241765,  3.9177047,  2.8580895,  6.2050058,  4.9807433,  4.8838729,  8.1735005,  3.3149490,  3.4631435,  4.5735774,  1.5892206)    0    0 -283.81685359  7 0.640 -185.98886243
( 8.4402658,  4.1813148, -28.9720363,  0.9759200,  0.2078407, -0.0482135, -0.0453639,  3.3410409,  4.8035559,  3.6321292,  4.0736718,  4.0789371,  4.4673124,  5.6263287,  3.7773996,  7.3752482,  3.2882682,  3.3865216,  3.4102861,  2.7916241,  3.8009228,  4.1860464,  2.9502898,  3.4995513,  2.4809674,  3.3736250,  3.6480292)    0    0  70.97245622 41 0.000  47.66907411
( 8.2007551,  4.2756962, -29.0982568,  0.9759013,  0.2079569, -0.0481159, -0.0453373,  3.1496259,  4.8708027,  3.5152277,  4.1044160,  4.1547537,  4.5206329,  5.6156595,  3.7751044,  7.5922633,  3.3825617,  3.3274011,  3.3828077,  3.2195048,  3.5930290,  4.1536218,  3.0181064,  3.2421521,  2.4454823,  3.2723920,  3.8771139)    0    0  70.74009759  0 0.400  48.26950021
( 8.1335488,  3.7424017, -29.3637012,  0.9759152,  0.2078702, -0.0481887, -0.0453571,  3.6354078,  4.6627984,  3.7413718,  4.0514496,  3.9533362,  4.3481411,  5.5559974,  3.7893674,  6.9257448,  2.9810155,  3.3815091,  3.4281720,  3.0681523,  3.7513356,  4.2137020,  3.1510035,  3.3336685,  2.4844393,  3.4355766,  3.8719042)    0    0  71.97437444 16 0.000  48.01678672
( 1.3307774,  3.2094244, -30.7636118,  0.9953400,  0.0687290,  0.0522486,  0.0429493,  4.0477636,  3.4254439,  3.8244677,  2.4786836,  3.7883670,  4.7673681,  4.7825706,  4.4683066,  2.7918104,  3.0522973,  3.7315742,  3.3430394,  4.8805124,  4.3776144,  5.6230617,  3.4935358,  2.6761604,  4.3983658,  3.1271116,  3.1661419)    0    0  60.18703872  0 0.400  41.31250983
(15.3440522,  4.3566178, -26.8094753,  0.9592171,  0.2014757, -0.1944985, -0.0384776,  3.3648582,  3.2159706,  7.3226579,  3.1088698,  7.0087025,  2.2250115,  2.1499789,  3.9796261,  3.5018914,  4.6298351,  1.6066609,  4.4792486,  3.1230830,  3.1006554,  3.8891039,  4.2110206,  1.7448870,  2.8380671,  4.1753769,  2.0640003)    0    0  53.25635628  0 0.400  34.71023689
