#Coordinates  RecID  LigID  Luciferin  Neighbor's number  Vision Range  Scoring
(-1.6374465, 32.9446133, -16.9851330,  0.8473102,  0.5033660, -0.0701237,  0.1541778,  4.3201566,  4.3303093,  1.9516331,  4.7461231,  3.9829833,  3.2863116,  3.3715371,  3.1019919,  3.9682071,  4.2401562,  2.9618262,  4.8415580,  5.2810042,  3.4197916,  5.5834311,  3.7239077,  5.7683089,  2.6766540,  2.3479273,  5.7694480)    0    0  22.83633007 14 0.000  15.31055022
( 5.1864076, 35.8221878, -8.0939378,  0.8677531,  0.4911717, -0.0340124, -0.0678084,  2.8921138,  2.7084356,  5.0334803,  4.4969476,  3.4549883,  4.3972133,  4.4853829,  2.5992352,  5.4760851,  3.2111554,  4.2347111,  5.6265135,  3.9680955,  2.9968619,  3.7195486,  1.8649939,  4.0835972,  3.4692103,  3.4682837,  6.0533920)    0    0  15.51079645 17 0.000  10.37657656
(-7.9260361, 34.2533510, -6.5056418,  0.9341505,  0.3524853,  0.0397325, -0.0392201,  3.4836248,  4.2315595,  3.3233004,  4.5997585,  4.2704690,  4.1049365,  4.6272187,  3.7595580,  2.9010977,  3.9807413,  5.0775349,  4.6254834,  3.4008230,  5.7379836,  3.3576975,  3.8753449,  4.3680458,  4.4220734,  5.0644905,  5.0883722)    0    0  18.74031712  1 5.000  12.46537504
( 4.7726791, 35.6433170, -8.1447434,  0.8677555,  0.4911669, -0.0340092, -0.0678153,  2.8600087,  2.7323906,  5.0551778,  4.4625720,  3.4927789,  4.4348571,  4.4915432,  2.5849161,  5.5177148,  3.2213329,  4.2991245,  5.7089020,  3.9877822,  2.8908378,  3.8071855,  1.8801492,  4.1132184,  3.3727255,  3.4862174,  6.1107328)    0    0  15.82821952  5 0.240  10.52974725
( 8.3323137, 31.1580167, -17.3697027,  0.7434006,  0.6498651, -0.0886860,  0.1310178,  2.7314516,  2.9133907,  5.0173695,  3.1979244,  5.6973829,  2.1225543,  6.1441718,  5.6223126,  4.0898124,  3.3535827,  4.9100730,  4.0133473,  4.2425227,  6.7072606,  9.4037089,  4.9650550,  2.1352629,  2.9727164,  5.2398575,  7.1799354)    0    0  23.26618377  8 0.320  15.74359752
(-7.5957970, 33.9576474, -6.6959651,  0.9341505,  0.3524853,  0.0397325, -0.0392201,  3.4822704,  4.2496143,  3.2969736,  4.5638277,  4.2508285,  4.0901223,  4.6475922,  3.7250592,  2.9389428,  4.0179017,  5.5039319,  4.1506918,  3.2762628,  5.5239151,  3.6561508,  3.6696983,  4.1015930,  4.3019302,  5.2123638,  4.6745917)    0    0  17.93992322  9 0.240  11.85949864
(-7.5992221, 33.8608068, -6.8007097,  0.9341505,  0.3524853,  0.0397325, -0.0392201,  3.3806729,  4.4738722,  3.1044928,  4.1000772,  4.0587800,  4.0274981,  4.7334666,  3.4138723,  3.3749372,  4.3830463,  5.1734323,  4.4832550,  3.4941710,  5.5916964,  3.5653774,  3.8513448,  4.3205314,  4.4081610,  5.1990697,  4.9396406)    0    0  18.05210462  6 0.320  12.14455271
( 4.9284371, 31.0315396, -19.1682972,  0.8786487,  0.4721159, -0.0710532,  0.0058739,  2.8320187,  3.6019180,  4.9210074,  3.5982068,  4.7568866,  4.8928271,  3.2678853,  2.5448810,  4.6077190,  3.6382476,  1.8690826,  3.8477970,  4.3528110,  5.4092766,  4.3218624,  4.0332785,  5.0927094,  3.8719027,  4.3700771,  4.9172385)    0    0  21.77404143 17 0.000  14.38906940
( 4.9460177, 35.1267001, -7.8072193,  0.8677549,  0.4911680, -0.0340100, -0.0678136,  3.1220408,  2.6684394,  5.1122166,  4.7918325,  3.4253288,  4.1679112,  4.5035440,  2.4900881,  5.2826673,  3.3272297,  4.1831081,  5.5101086,  3.8387354,  3.0938755,  3.5887724,  1.7050975,  4.0813261,  3.5664523,  3.3046180,  6.1282228)    0    0  15.18097328  3 0.400   9.84494908
( 5.0356933, 35.5061045, -7.4980309,  0.8677556,  0.4911666, -0.0340091, -0.0678156,  3.2156681,  2.7369798,  5.0530099,  4.7970819,  3.4360428,  4.1619084,  4.4403437,  2.6011820,  5.1011835,  3.4144187,  4.1124342,  5.3850801,  3.8361860,  3.2025771,  3.5030223,  1.7100016,  3.9918914,  3.6838727,  3.3301361,  6.0268405)    0    0  16.11143225  2 1.840  10.75665081
( 4.7394260, 30.9661898, -19.0921098,  0.8786315,  0.4721472, -0.0710565,  0.0058942,  2.8017367,  3.6886536,  5.2338711,  3.5500095,  4.4460834,  4.8917971,  3.4892056,  2.7512408,  4.5219544,  3.8034287,  2.0238887,  3.9526335,  4.2223178,  5.2464197,  4.4044241,  4.0358624,  5.2040705,  3.8115759,  4.3337963,  4.7795241)    0    0  22.60965887  5 0.480  15.14750733
( 8.4158652, 30.8670182, -17.1871567,  0.7434006,  0.6498651, -0.0886860,  0.1310178,  2.7058122,  3.3183317,  5.0723993,  2.9619813,  5.9120224,  2.2667023,  6.2879705,  5.9040318,  3.9990650,  3.3671007,  4.9153300,  4.0287246,  4.2707935,  6.7645743,  9.5116134,  4.9946560,  2.0925383,  2.9592917,  5.2708835,  7.2377490)    0    0  22.11863893  8 0.240  13.54938218
(-0.3037522, 28.5624402, -23.2644089,  0.7957754,  0.4671917,  0.0760867,  0.3777356,  4.3465380,  4.4377509,  3.1024832,  5.9761526,  3.5140372,  6.5559355,  3.6260571,  3.5898185,  1.6581986,  1.4638537,  3.3290164,  0.7015408,  7.7288487,  0.1396296,  0.1043568,  5.9379400,  2.6369396,  4.6106425,  2.6963392,  7.3243806)    0    0  23.94339048  3 5.000  15.90807932
( 5.2564134, 30.9191943, -18.9293291,  0.8786587,  0.4720976, -0.0710513,  0.0058621,  2.7072428,  3.5767923,  5.4268179,  3.4940240,  4.3001372,  4.9542866,  3.7163939,  2.8351378,  4.4373246,  3.8126029,  1.7577348,  4.0314504,  4.2422276,  5.5750286,  4.2870119,  4.1752227,  5.0003810,  3.8111514,  4.2534394,  5.0650024)    0    0  21.40754438  0 0.400  13.99011917
( 4.9295413, 30.8165791, -19.3693250,  0.8786484,  0.4721165, -0.0710533,  0.0058743,  2.8052241,  3.8167448,  5.4038508,  3.5595574,  4.3279551,  4.8691908,  3.4930991,  2.8536781,  4.5413326,  3.9060881,  1.9004167,  3.8517897,  4.3336560,  5.3700064,  4.3050078,  4.0146309,  5.1024484,  3.8439982,  4.3670459,  4.9120619)    0    0  21.94262870  0 0.400  14.87172877
( 4.9915428, 30.7090082, -19.3897112,  0.8786238,  0.4721612, -0.0710579,  0.0059032,  2.7774066,  3.4037812,  4.8574147,  3.5067545,  4.8071752,  4.9143115,  3.3249166,  2.4734764,  4.5392647,  3.4975369,  2.0308829,  3.6281494,  4.4502872,  5.2514334,  4.0551333,  3.9759922,  4.9529178,  3.8309947,  4.4324413,  4.9964267)    0    0  21.73914885 16 0.000  14.50361542
(-1.4912986, 32.6626722, -16.9102474,  0.8473102,  0.5033660, -0.0701237,  0.1541778,  4.3172663,  4.3952859,  2.1422740,  4.6022355,  4.1441846,  3.1723632,  3.2475949,  3.0775571,  4.1069503,  4.2146188,  2.9029680,  4.7649858,  5.1013150,  3.3485657,  5.5152530,  3.7301844,  5.7458288,  2.9328405,  2.3356791,  5.7595959)    0    0  22.76616287 13 0.000  15.31875640
( 5.1074100, 35.2989959, -8.0105461,  0.8677558,  0.4911662, -0.0340088, -0.0678162,  3.1495621,  2.7796046,  5.1084967,  4.7375684,  3.5141763,  4.2308900,  4.4594982,  2.5552830,  5.1976201,  3.4333268,  4.2702775,  5.4964365,  3.8011085,  2.9429418,  3.6754819,  1.6323777,  4.0124159,  3.4804733,  3.2904375,  6.2347595)    0    0  16.13400921  1 1.760  10.76214405
(-0.3992704, 28.5044374, -23.3425064,  0.7957754,  0.4671917,  0.0760867,  0.3777356,  4.3082468,  4.5479970,  3.0130147,  6.1372654,  3.5413007,  6.6333444,  3.6185999,  3.5679083,  1.5818506,  1.3928994,  3.4116224,  0.7232533,  7.7875949,  0.0801092,  0.2000011,  5.8874758,  2.6840918,  4.7226135,  2.8156323,  7.2819736)    0    0  24.83153975  0 5.000  16.55435984
( 5.3614109, 30.8369827, -19.3742440,  0.8786557,  0.4721031, -0.0710519,  0.0058656,  2.7933957,  3.6229666,  5.1553485,  3.5066852,  4.5517238,  4.8719004,  3.3762353,  2.6699151,  4.5406000,  3.6918526,  1.8895818,  3.8539521,  4.3392214,  5.3892534,  4.3132263,  4.0287904,  5.0926802,  3.8520257,  4.3638675,  4.9178241)    0    0  21.89338916  0 0.400  14.64824299
( 0.2044542, 35.2155689, -8.7353646,  0.7335553,  0.6734034, -0.0913721, -0.0086970,  2.7809108,  5.2141800,  7.7413762,  8.5063524,  6.9425571,  8.4875504,  5.0963443,  2.8178234,  6.7616625,  3.8603577,  7.7354091,  0.3008792,  4.1733752,  6.0901355,  5.8290636,  6.9716756,  2.7186500,  0.9907151,  4.9074962,  2.7644404)    0    0  21.58916899  7 2.920  14.69133796
( 4.9346310, 35.8350029, -7.7414306,  0.8677556,  0.4911666, -0.0340091, -0.0678157,  3.0026267,  2.6596715,  5.1654827,  4.7170425,  3.4696784,  4.2269191,  4.5267395,  2.4257687,  5.4577799,  3.2775185,  4.2663038,  5.4602629,  3.8537190,  2.9428904,  3.6916672,  1.7036473,  3.9380470,  3.4958324,  3.3818692,  6.1469052)    0    0  14.89276261  1 0.480  10.38471483
( 8.4658979, 30.7508987, -17.3225732,  0.7434006,  0.6498651, -0.0886860,  0.1310178,  2.8736456,  3.0176489,  4.9156081,  3.1773025,  5.9226132,  2.3288824,  6.1710822,  5.8062932,  4.2235171,  3.2918489,  4.9143022,  4.0240155,  4.2582862,  6.7483258,  9.4763378,  4.9820507,  2.1062567,  2.9634374,  5.2604646,  7.2168081)    0    0  22.77325595  4 0.320  14.77120304
( 9.0727264, 30.1959474, -16.9144565,  0.7434006,  0.6498651, -0.0886860,  0.1310178,  2.7747683,  2.7038487,  4.8740805,  3.2097543,  5.8652586,  2.1737823,  6.2299745,  5.6681406,  4.3003732,  3.2130676,  4.8861903,  3.9578343,  4.1364996,  6.4965071,  9.0085844,  4.8557560,  2.2925081,  3.0232535,  5.1260348,  6.9711269)    0    0  23.20640400  7 0.240  15.64896567
( 5.0058711, 35.5283673, -7.6250302,  0.8677554,  0.4911671, -0.0340094, -0.0678149,  3.2975449,  2.6435021,  4.8536938,  4.8207245,  3.2334567,  4.0759635,  4.3673252,  2.7948290,  4.9082233,  3.3128938,  4.1104017,  5.3543678,  3.7485425,  3.2149675,  3.4554739,  1.5948919,  4.0191835,  3.6986867,  3.2109640,  6.1232520)    0    0  15.58426393 15 0.080  10.45072673
(-7.9538309, 33.8907335, -6.4757734,  0.9341505,  0.3524853,  0.0397325, -0.0392201,  3.4224212,  4.2556867,  3.2693935,  4.2954073,  4.0990485,  4.1598375,  4.5262686,  3.6371096,  3.1265830,  4.2425149,  5.2253189,  4.5059553,  3.2815086,  5.7526264,  3.6391725,  3.7454066,  4.2190947,  4.1737901,  5.0899573,  4.8080741)    0    0  17.78810998 13 0.400  11.74157236
( 5.3516639, 30.8599185, -19.2936573,  0.8786486,  0.4721160, -0.0710532,  0.0058740,  2.6816616,  3.4978584,  5.3912759,  3.4637016,  4.3567209,  4.9627239,  3.6964412,  2.7875387,  4.4323083,  3.7363143,  1.7457693,  4.1422775,  4.1692686,  5.5905883,  4.3960575,  4.2002403,  5.0519602,  3.7583496,  4.2038792,  5.0253400)    0    0  22.23600766  9 0.160  14.51910593
(-7.7160787, 33.6782957, -7.0598785,  0.9341505,  0.3524853,  0.0397325, -0.0392201,  3.4725381,  4.3590836,  3.1661077,  4.4036897,  4.1746657,  4.0036586,  4.7721000,  3.5541627,  3.1209089,  4.1764873,  5.4627449,  4.1963409,  3.3647775,  5.5060937,  3.7608151,  3.6941279,  4.1093244,  4.2482546,  5.2595441,  4.6397889)    0    0  18.20662985  5 0.960  12.42784388
( 5.0631466, 35.2759350, -7.1590957,  0.8677553,  0.4911672, -0.0340095, -0.0678148,  3.1715928,  2.7993763,  5.2204412,  4.8122025,  3.5886640,  4.2006461,  4.5015538,  2.4313272,  5.2420013,  3.4992331,  3.9669954,  5.1705160,  3.7976186,  3.4378182,  3.3080224,  1.6822042,  3.8856152,  3.9113895,  3.3119153,  5.8773442)    0    0  15.81706889  2 0.400  10.65175117
( 8.5559978, 30.9554184, -17.1408216,  0.7434006,  0.6498651, -0.0886860,  0.1310178,  2.7952780,  3.0929044,  4.9816828,  3.1088888,  5.8803352,  2.2725190,  6.2056757,  5.8049704,  4.1299086,  3.3254945,  4.9287205,  4.0577235,  4.3274379,  6.8756280,  9.7200642,  5.0533104,  2.0085870,  2.9333728,  5.3314633,  7.3478254)    0    0  23.37014033  6 0.640  15.51191452
(-1.6098424, 33.1503503, -16.8486945,  0.8473102,  0.5033660, -0.0701237,  0.1541778,  4.3639299,  4.2892132,  1.8201878,  4.8129191,  3.8243897,  3.3101302,  3.4052045,  3.1166788,  3.8966609,  4.2101436,  2.9666237,  4.8239267,  5.2415465,  3.3879361,  5.4593542,  3.7396353,  5.6400413,  2.7578993,  2.3662516,  5.7402209)    0    0  22.48163922  0 0.400  14.66063865
